ImagePath,Type
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030194.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025834.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028618.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025153.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032551.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029524.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027751.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024846.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024319.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028951.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027174.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026473.jpg,df
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026440.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034133.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026910.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029951.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030842.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027803.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027357.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032076.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033232.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027116.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028045.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033236.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030966.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032689.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029809.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031165.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026934.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027528.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029033.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029734.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024697.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024902.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025837.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025572.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032715.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032692.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029317.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025983.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027256.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026312.jpg,nv
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030910_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034028_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031499_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025724_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033603_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027089_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032204_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033905_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031146_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031666_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031718_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033333_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032550_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033117_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029995_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033369_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024313_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028655_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031310_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033538_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034059_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031118_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028109_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030681_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032408_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026909_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032197_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027822_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032017_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034048_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025489_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026746_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029570_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027076_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030818_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033324_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034140_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026993_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030760_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024951_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030486_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024733_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030443_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033886_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025414_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031741_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031177_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028056_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025708_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034120_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024310_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029094_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025744_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034287_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030759_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033394_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030382_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029642_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027300_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033180_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024999_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027067_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031543_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028285_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026738_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032699_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031350_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032466_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024911_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027144_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028228_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033325_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032797_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031999_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025391_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034243_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033479_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032892_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025277_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029092_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024537_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026236_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029909_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028860_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032544_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026950_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031498_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030995_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027616_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030031_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028086_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024624_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033317_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028584_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033687_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028505_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033977_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032592_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033520_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024972_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034051_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034269_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033217_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029913_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030521_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026438_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033344_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025550_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029538_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033953_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025800_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026086_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027387_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028114_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033392_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030507_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029591_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027502_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027590_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031745_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032537_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032685_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030110_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032988_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024640_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033074_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027328_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025265_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033819_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032098_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026853_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025018_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027832_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032887_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026989_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026516_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033120_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032958_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033594_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030187_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025195_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030246_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034188_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032823_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030129_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028215_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024756_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034218_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028465_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029859_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032420_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033668_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025791_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033662_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034256_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029209_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029780_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032626_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034173_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031186_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031844_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030122_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033560_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032637_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032875_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033956_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027742_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033485_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034002_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025603_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026963_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025748_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034061_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028069_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028916_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029216_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030366_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033426_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033017_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033440_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033429_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034242_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032782_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024496_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024688_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025127_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028493_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025121_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028022_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025996_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026352_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032845_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032981_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033122_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027190_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032698_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033611_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031023_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032152_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033103_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030798_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032533_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033336_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024739_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032331_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025611_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033477_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027260_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024586_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033636_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032245_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031013_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032182_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026188_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028051_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026897_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031239_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029575_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032684_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032733_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028126_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030192_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0026996_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033275_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034253_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025783_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033416_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033206_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031077_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031554_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034071_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027100_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027071_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029241_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030604_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033171_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027306_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033562_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029318_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028306_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028519_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032927_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033568_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025132_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027171_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025317_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031408_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034262_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027238_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034118_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030083_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030539_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030002_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0030795_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033863_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024400_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0031557_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032766_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028773_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033708_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027487_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027793_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024630_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0029242_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024886_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032653_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034134_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0034316_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028847_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0027872_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032687_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0024516_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033999_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0025709_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0028227_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0033586_aug.jpg,mel
C:\IDL_project\Dataset\TrainAugmented\mel\ISIC_0032856_aug.jpg,mel
